"","Ensembl_ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol","STRING_id","source"
"43441","ENSG00000214694",3,-0.0822,0.1739,0.00925,0.138,"ARHGEF33","9606.ENSP00000387020","Ensembl_gene"
"43442","ENSG00000223704",154,-0.1453,0.0947,0.00921,0.138,"LINC01422","",""
"43443","ENSG00000228786",1,-0.0269,0.0676,0.00922,0.138,"LINC00266-4P","",""
"43444","ENSG00000238082",1,-0.0229,0.065,0.00925,0.138,"AC009948.1","",""
"43445","ENSG00000252050",1,-0.024,0.0658,0.00922,0.138,"AL606748.2","",""
"43446","ENSG00000278733",4,-0.0713,0.1363,0.00925,0.138,"AC022079.2","",""
"43447","ENSG00000087053",357,-0.0895,0.0431,0.00927,0.138,"MTMR2","9606.ENSP00000345752","Ensembl_gene"
"43448","ENSG00000100243",5076,0.1119,0.0581,0.00928,0.138,"CYB5R3","9606.ENSP00000354468","Ensembl_gene"
"43449","ENSG00000111328",785,0.1482,0.1023,0.00928,0.138,"CDK2AP1","9606.ENSP00000261692","Ensembl_gene"
"43450","ENSG00000178104",1201,-0.0928,0.0481,0.00927,0.138,"PDE4DIP","9606.ENSP00000358363","Ensembl_gene"
"43451","ENSG00000196072",1215,-0.1701,0.1568,0.00928,0.138,"BLOC1S2","9606.ENSP00000359398","Ensembl_gene"
"43452","ENSG00000198053",15869,0.1509,0.1018,0.0093,0.138,"SIRPA","9606.ENSP00000382941","Ensembl_gene"
"43453","ENSG00000227344",1,-0.0263,0.0671,0.0093,0.138,"HAUS6P1","",""
"43454","ENSG00000112787",4234,0.0937,0.0461,0.00894,0.137,"FBRSL1","9606.ENSP00000396160","Ensembl_gene"
"43455","ENSG00000164663",475,0.115,0.0636,0.00894,0.137,"USP49","9606.ENSP00000377797","Ensembl_gene"
"43456","ENSG00000116251",5790,-0.1272,0.0738,0.00895,0.137,"RPL22","9606.ENSP00000346088","Ensembl_gene"
"43457","ENSG00000125871",1001,0.1014,0.0522,0.00895,0.137,"MGME1","9606.ENSP00000366939","Ensembl_gene"
"43458","ENSG00000131037",93,0.1557,0.1137,0.00896,0.137,"EPS8L1","9606.ENSP00000201647","Ensembl_gene"
"43459","ENSG00000149599",2,0.0254,0.0665,0.00895,0.137,"DUSP15","9606.ENSP00000341658","Ensembl_gene"
"43460","ENSG00000171148",7214,0.09,0.0451,0.00897,0.137,"TADA3","9606.ENSP00000307684","Ensembl_gene"
"43461","ENSG00000270876",1,-0.0285,0.0686,0.00897,0.137,"ZNF30-AS1","",""
"43462","ENSG00000127507",8985,0.18,0.1539,0.00898,0.137,"ADGRE2","9606.ENSP00000319883","Ensembl_gene"
"43463","ENSG00000135972",827,-0.0968,0.0488,0.00897,0.137,"MRPS9","9606.ENSP00000258455","Ensembl_gene"
