"","signature","padj","comparison","method","ln_padj"
"559","LS_v_NL_post_DP",0.0113412224997926,"eso_high_dupi","LEANR+ORA",4.47931118227848
"560","LS_pre_post_DPL",6.82010349861326e-38,"eso_high_dupi","LEANR+ORA",85.5783588862838
"561","LS_v_NL_BSL",9.1136933651505e-25,"eso_high_dupi","LEANR+ORA",55.3548492769522
"562","serum_AD_eosinophil_high_pre_v_post_DP",1.0247114950642e-21,"eso_high_dupi","LEANR+ORA",48.3298758481343
"563","serum_AD_m3_v_m0_DP",1.21057919541141e-18,"eso_high_dupi","LEANR+ORA",41.2554327549182
"564","LS_Dup_W4",5.82894896419518e-11,"eso_high_dupi","LEANR+ORA",23.5655993194086
"565","LS_v_NL_post_DP",2.98464010243988e-10,"eso_high_dupi","LEANR+ORA",21.9323717590617
"566","LS_Dup_W16",8.78524574602523e-09,"eso_high_dupi","LEANR+ORA",18.550192142332
"567","serum_AD_eosinophil_high_pre_v_post_DP",2.71435341809723e-09,"eso_high_dupi","LEANR+ORA",19.7247120636369
"568","serum_AD_m3_v_m0_DP",1.63585227469789e-06,"eso_high_dupi","LEANR+ORA",13.3233466205001
"569","LS_pre_post_DPL",1.66735006590491e-35,"eso_high_dupi","LEANR+ORA",80.0792426755259
"570","LS_v_NL_BSL",4.47672547780891e-25,"eso_high_dupi","LEANR+ORA",56.0657354658085
"571","serum_AD_m3_v_m0_DP",2.40333196096181e-23,"eso_high_dupi","LEANR+ORA",52.0826010472628
"572","serum_AD_eosinophil_high_pre_v_post_DP",6.30852854405795e-23,"eso_high_dupi","LEANR+ORA",51.1175546837895
"573","LS_Dup_W16",1.09364129934923e-09,"eso_high_dupi","LEANR+ORA",20.6337530666477
"574","LS_v_NL_post_DP",7.99050449255961e-09,"eso_high_dupi","LEANR+ORA",18.6450119386659
"575","serum_AD_eosinophil_high_pre_v_post_DP",4.5866638635214e-39,"eso_high_dupi","LEANR+ORA",88.2776656940817
"576","LS_pre_post_DPL",4.46666683589739e-37,"eso_high_dupi","LEANR+ORA",83.6990059846035
"577","serum_AD_m3_v_m0_DP",2.97516079254983e-31,"eso_high_dupi","LEANR+ORA",70.2898397973624
"578","LS_v_NL_BSL",5.39156434888977e-24,"eso_high_dupi","LEANR+ORA",53.5772066573403
"579","LS_Dup_W16",1.98642838659851e-10,"eso_high_dupi","LEANR+ORA",22.3395126843563
"580","LS_v_NL_post_DP",9.5921202472527e-08,"eso_high_dupi","LEANR+ORA",16.1597387901034
"581","LS_Dup_W4",1.09280469173924e-07,"eso_high_dupi","LEANR+ORA",16.0293481478139
"582","LS_v_NL_DP_W0",0.000590469001384927,"eso_high_dupi","LEANR+ORA",7.4345934192426
"583","LS_pre_post_DPL",4.55430800493626e-11,"eso_high_dupi","LEANR+ORA",23.8123624236458
"584","LS_v_NL_post_DP",7.15009308364522e-06,"eso_high_dupi","LEANR+ORA",11.8483851826515
"585","LS_pre_post_DPL",1.29788059786724e-11,"eso_high_dupi","LEANR+ORA",25.0677033982003
"586","LS_v_NL_BSL",2.5766219110636e-06,"eso_high_dupi","LEANR+ORA",12.8690313537582
"587","LS_pre_post_DPL",2.33680324033655e-19,"eso_high_dupi","LEANR+ORA",42.9003329081409
"588","LS_v_NL_BSL",3.03825677871417e-11,"eso_high_dupi","LEANR+ORA",24.2171521000437
"589","serum_AD_eosinophil_high_pre_v_post_DP",2.334260079763e-10,"eso_high_dupi","LEANR+ORA",22.1781559713659
"590","LS_v_NL_post_DP",3.19737938521076e-08,"eso_high_dupi","LEANR+ORA",17.2583492117846
"591","LS_pre_post_DPL",3.30454115399216e-43,"eso_high_dupi","LEANR+ORA",97.815861368969
"592","serum_AD_eosinophil_high_pre_v_post_DP",1.16442801986206e-36,"eso_high_dupi","LEANR+ORA",82.7408333514087
"593","serum_AD_m3_v_m0_DP",2.48581242585179e-30,"eso_high_dupi","LEANR+ORA",68.1669532517711
"594","LS_v_NL_BSL",1.60089490741931e-24,"eso_high_dupi","LEANR+ORA",54.7914794418338
"595","LS_v_NL_post_DP",2.93098634851225e-15,"eso_high_dupi","LEANR+ORA",33.463437390814
"596","LS_Dup_W16",1.62567578474765e-12,"eso_high_dupi","LEANR+ORA",27.1450975190588
"597","LS_Dup_W4",8.5888200886044e-09,"eso_high_dupi","LEANR+ORA",18.5728044691037
"598","LS_v_NL_DP_W0",8.04937045104849e-06,"eso_high_dupi","LEANR+ORA",11.7299166744307
"599","LS_pre_post_DPL",2.16448649868857e-44,"eso_high_dupi","LEANR+ORA",100.54156094147
"600","serum_AD_eosinophil_high_pre_v_post_DP",1.56671378522587e-33,"eso_high_dupi","LEANR+ORA",75.5363277735318
"601","serum_AD_m3_v_m0_DP",7.46607754771916e-27,"eso_high_dupi","LEANR+ORA",60.1594277436181
"602","LS_v_NL_BSL",1.18543058228464e-24,"eso_high_dupi","LEANR+ORA",55.0919361626917
"603","LS_v_NL_post_DP",3.99160832872778e-14,"eso_high_dupi","LEANR+ORA",30.8519970623271
"604","LS_Dup_W16",4.49476478586771e-11,"eso_high_dupi","LEANR+ORA",23.8255226843294
"605","LS_Dup_W4",2.5829208129555e-07,"eso_high_dupi","LEANR+ORA",15.1691747943198
"606","LS_v_NL_DP_W0",0.000836888959381734,"eso_high_dupi","LEANR+ORA",7.08581916129143
"607","LS_pre_post_DPL",0.0492549035200569,"eso_high_dupi","LEANR+ORA",3.01074635246117
"608","LS_pre_post_DPL",3.42774972574614e-32,"eso_high_dupi","LEANR+ORA",72.4508189865647
"609","serum_AD_eosinophil_high_pre_v_post_DP",5.89483040782878e-24,"eso_high_dupi","LEANR+ORA",53.4879664670977
"610","serum_AD_m3_v_m0_DP",8.91093067359275e-20,"eso_high_dupi","LEANR+ORA",43.864423171149
"611","LS_v_NL_BSL",2.12288165940752e-17,"eso_high_dupi","LEANR+ORA",38.3911721418851
"612","LS_v_NL_post_DP",1.28635283873489e-10,"eso_high_dupi","LEANR+ORA",22.7740399726011
"613","LS_Dup_W16",1.75810432949342e-08,"eso_high_dupi","LEANR+ORA",17.8564446008909
"614","LS_pre_post_DPL",5.578491443514e-44,"eso_high_dupi","LEANR+ORA",99.5948257025208
"615","serum_AD_eosinophil_high_pre_v_post_DP",1.05550787770585e-30,"eso_high_dupi","LEANR+ORA",69.0235307380604
"616","LS_v_NL_BSL",1.06026971211948e-30,"eso_high_dupi","LEANR+ORA",69.0190294686674
"617","serum_AD_m3_v_m0_DP",2.94344022871765e-27,"eso_high_dupi","LEANR+ORA",61.0902184677533
"618","LS_Dup_W16",1.94467599273448e-13,"eso_high_dupi","LEANR+ORA",29.2685108304413
"619","LS_v_NL_post_DP",7.24433030278949e-13,"eso_high_dupi","LEANR+ORA",27.9533870732002
"620","LS_Dup_W4",7.24433030278949e-13,"eso_high_dupi","LEANR+ORA",27.9533870732002
"621","LS_pre_post_DPL",6.08906320988918e-23,"eso_high_dupi","LEANR+ORA",51.1529628932938
"622","serum_AD_eosinophil_high_pre_v_post_DP",4.12308856543777e-14,"eso_high_dupi","LEANR+ORA",30.8195887675985
"623","LS_v_NL_BSL",2.0104534718395e-13,"eso_high_dupi","LEANR+ORA",29.2352459044169
"624","serum_AD_m3_v_m0_DP",8.69278833683791e-13,"eso_high_dupi","LEANR+ORA",27.7711124538121
"625","LS_v_NL_post_DP",6.24015433272097e-07,"eso_high_dupi","LEANR+ORA",14.287090736075
"626","LS_Dup_W16",6.81551497378617e-07,"eso_high_dupi","LEANR+ORA",14.1988940239125
"627","LS_pre_post_DPL",3.72857109540039e-30,"eso_high_dupi","LEANR+ORA",67.7615277139043
"628","serum_AD_eosinophil_high_pre_v_post_DP",2.91360072850011e-27,"eso_high_dupi","LEANR+ORA",61.1004078308137
"629","serum_AD_m3_v_m0_DP",1.79110635830928e-19,"eso_high_dupi","LEANR+ORA",43.1662832606975
"630","LS_v_NL_BSL",2.15075716648756e-15,"eso_high_dupi","LEANR+ORA",33.7729564443092
"631","LS_v_NL_post_DP",1.07472862124209e-07,"eso_high_dupi","LEANR+ORA",16.0460274666046
"632","LS_Dup_W16",2.2005773970529e-05,"eso_high_dupi","LEANR+ORA",10.7242056858349
"633","LS_pre_post_DPL",6.31203160655624e-43,"eso_high_dupi","LEANR+ORA",97.1687014078371
"634","LS_v_NL_BSL",2.46361919799646e-31,"eso_high_dupi","LEANR+ORA",70.4785063953553
"635","serum_AD_eosinophil_high_pre_v_post_DP",1.17876485336333e-30,"eso_high_dupi","LEANR+ORA",68.9130856339907
"636","serum_AD_m3_v_m0_DP",5.82565680494666e-28,"eso_high_dupi","LEANR+ORA",62.710110854524
"637","LS_Dup_W16",6.04420394952512e-14,"eso_high_dupi","LEANR+ORA",30.4370915139449
"638","LS_v_NL_post_DP",1.47095390922839e-13,"eso_high_dupi","LEANR+ORA",29.5476951007456
"639","LS_Dup_W4",1.0103528278147e-09,"eso_high_dupi","LEANR+ORA",20.7129662326263
"640","serum_AD_eosinophil_high_pre_v_post_DP",4.52943243371362e-10,"eso_high_dupi","LEANR+ORA",21.515254288866
"641","serum_AD_m3_v_m0_DP",3.8866498345494e-09,"eso_high_dupi","LEANR+ORA",19.365718275435
"642","LS_v_NL_BSL",6.09003727689631e-06,"eso_high_dupi","LEANR+ORA",12.0088563552602
"643","LS_pre_post_DPL",0.000116085673188229,"eso_high_dupi","LEANR+ORA",9.06118207749309
"644","LS_pre_post_DPL",6.80344084427727e-31,"eso_high_dupi","LEANR+ORA",69.4627093921001
"645","serum_AD_eosinophil_high_pre_v_post_DP",4.02156617967061e-26,"eso_high_dupi","LEANR+ORA",58.4755409941544
"646","serum_AD_m3_v_m0_DP",4.19622125445711e-21,"eso_high_dupi","LEANR+ORA",46.9201025338795
"647","LS_v_NL_BSL",1.2696423901644e-17,"eso_high_dupi","LEANR+ORA",38.9052113026278
"648","LS_v_NL_post_DP",5.06092931107719e-11,"eso_high_dupi","LEANR+ORA",23.7068858981826
"649","LS_Dup_W16",3.45829113407238e-09,"eso_high_dupi","LEANR+ORA",19.4824912617681
"650","LS_pre_post_DPL",6.34477522366525e-51,"eso_high_dupi","LEANR+ORA",115.5842080679
"651","serum_AD_eosinophil_high_pre_v_post_DP",4.59681508799299e-35,"eso_high_dupi","LEANR+ORA",79.0651145632723
"652","LS_v_NL_BSL",4.16706078847077e-32,"eso_high_dupi","LEANR+ORA",72.2555120354096
"653","serum_AD_m3_v_m0_DP",4.16706078847077e-32,"eso_high_dupi","LEANR+ORA",72.2555120354096
"654","LS_v_NL_post_DP",1.74218815268545e-15,"eso_high_dupi","LEANR+ORA",33.9836345127347
"655","LS_Dup_W16",1.44824960448565e-14,"eso_high_dupi","LEANR+ORA",31.8658356440202
"656","LS_Dup_W4",4.89577212757972e-10,"eso_high_dupi","LEANR+ORA",21.4374789283831
"657","LS_v_NL_DP_W0",1.31355772458007e-07,"eso_high_dupi","LEANR+ORA",15.8453563746316
"658","serum_AD_eosinophil_high_pre_v_post_DP",2.44337515327779e-11,"eso_high_dupi","LEANR+ORA",24.4350556799115
"659","LS_pre_post_DPL",1.06051760023681e-08,"eso_high_dupi","LEANR+ORA",18.3619236528989
"660","serum_AD_m3_v_m0_DP",1.30504063119875e-05,"eso_high_dupi","LEANR+ORA",11.2466912896621
"661","LS_v_NL_BSL",2.597032677583e-05,"eso_high_dupi","LEANR+ORA",10.558555949549
"662","LS_Dup_W16",0.000952780923045361,"eso_high_dupi","LEANR+ORA",6.95612556211632
"663","LS_v_NL_post_DP",0.00482332683188411,"eso_high_dupi","LEANR+ORA",5.33429137492398
"664","LS_pre_post_DPL",7.29018452047741e-09,"eso_high_dupi","LEANR+ORA",18.7367369797952
"665","LS_v_NL_BSL",1.63919912337051e-07,"eso_high_dupi","LEANR+ORA",15.623887867807
"666","LS_v_NL_post_DP",0.00658709943086386,"eso_high_dupi","LEANR+ORA",5.0226421744225
"667","LS_pre_post_DPL",1.50824413763765e-42,"eso_high_dupi","LEANR+ORA",96.2976277542826
"668","serum_AD_eosinophil_high_pre_v_post_DP",3.6218901897471e-36,"eso_high_dupi","LEANR+ORA",81.606067306358
"669","serum_AD_m3_v_m0_DP",5.46508723878442e-32,"eso_high_dupi","LEANR+ORA",71.9843428911273
"670","LS_v_NL_BSL",1.12828877996593e-26,"eso_high_dupi","LEANR+ORA",59.7465102869263
"671","LS_v_NL_post_DP",7.13146592804384e-12,"eso_high_dupi","LEANR+ORA",25.666504302629
"672","LS_Dup_W16",9.37410658403401e-12,"eso_high_dupi","LEANR+ORA",25.3930698463162
"673","LS_Dup_W4",8.47158922917954e-10,"eso_high_dupi","LEANR+ORA",20.8891328085133
"674","serum_AD_eosinophil_high_pre_v_post_DP",1.06224738331509e-10,"eso_high_dupi","LEANR+ORA",22.9654640932726
"675","LS_pre_post_DPL",1.06224738331509e-10,"eso_high_dupi","LEANR+ORA",22.9654640932726
"676","serum_AD_m3_v_m0_DP",3.81865130702179e-07,"eso_high_dupi","LEANR+ORA",14.7781983516696
"677","LS_v_NL_BSL",3.21710337637839e-05,"eso_high_dupi","LEANR+ORA",10.3444440828254
"678","LS_v_NL_post_DP",9.87882786770828e-05,"eso_high_dupi","LEANR+ORA",9.22253159711999
"679","LS_Dup_W16",0.000151909592182949,"eso_high_dupi","LEANR+ORA",8.79222500234479
"680","LS_v_NL_BSL",5.4545671951062e-05,"eso_high_dupi","LEANR+ORA",9.81647218978497
"681","LS_pre_post_DPL",3.02226416456274e-43,"eso_high_dupi","LEANR+ORA",97.9051527248942
"682","serum_AD_eosinophil_high_pre_v_post_DP",1.38812215004008e-34,"eso_high_dupi","LEANR+ORA",77.9599412992334
"683","serum_AD_m3_v_m0_DP",1.65809851342548e-30,"eso_high_dupi","LEANR+ORA",68.5718813178496
"684","LS_v_NL_BSL",1.93494795720614e-28,"eso_high_dupi","LEANR+ORA",63.8123021732139
"685","LS_Dup_W16",3.02632298620136e-13,"eso_high_dupi","LEANR+ORA",28.8262578622394
"686","LS_v_NL_post_DP",1.92023296230324e-12,"eso_high_dupi","LEANR+ORA",26.9785746027164
"687","LS_Dup_W4",3.42840143939128e-11,"eso_high_dupi","LEANR+ORA",24.0963419230486
"688","LS_pre_post_DPL",2.15325046174405e-30,"eso_high_dupi","LEANR+ORA",68.3105742466937
"689","LS_v_NL_BSL",1.58810803707908e-24,"eso_high_dupi","LEANR+ORA",54.7994988379212
"690","serum_AD_eosinophil_high_pre_v_post_DP",9.71378597022022e-22,"eso_high_dupi","LEANR+ORA",48.3833259353136
"691","serum_AD_m3_v_m0_DP",3.94184078202813e-16,"eso_high_dupi","LEANR+ORA",35.46971367014
"692","LS_v_NL_post_DP",7.03383945539464e-10,"eso_high_dupi","LEANR+ORA",21.0751182202329
"693","LS_Dup_W16",3.14274503918207e-09,"eso_high_dupi","LEANR+ORA",19.5781692026307
"694","LS_pre_post_DPL",4.37960054780198e-10,"eso_high_dupi","LEANR+ORA",21.548893408843
"695","LS_v_NL_BSL",6.65667440621007e-06,"eso_high_dupi","LEANR+ORA",11.9198905365298
"696","LS_v_NL_post_DP",0.0118627100217873,"eso_high_dupi","LEANR+ORA",4.43435541052106
"697","LS_pre_post_DPL",1.81004254368837e-21,"eso_high_dupi","LEANR+ORA",47.7609366030733
"698","serum_AD_m3_v_m0_DP",3.72295073252076e-12,"eso_high_dupi","LEANR+ORA",26.3165045543996
"699","LS_v_NL_BSL",1.54147293568442e-11,"eso_high_dupi","LEANR+ORA",24.8956976118744
"700","LS_v_NL_post_DP",4.09051676555594e-05,"eso_high_dupi","LEANR+ORA",10.1042541543501
"701","serum_AD_eosinophil_high_pre_v_post_DP",8.15289353920828e-17,"eso_high_dupi","LEANR+ORA",37.0455736811705
"702","LS_pre_post_DPL",3.53182101826121e-16,"eso_high_dupi","LEANR+ORA",35.5795478807785
"703","serum_AD_m3_v_m0_DP",3.19173206110025e-14,"eso_high_dupi","LEANR+ORA",31.0756275666104
"704","LS_v_NL_BSL",1.956551620759e-09,"eso_high_dupi","LEANR+ORA",20.0520822903895
"705","LS_Dup_W16",5.09932825400579e-05,"eso_high_dupi","LEANR+ORA",9.88381664881594
"706","serum_AD_eosinophil_high_pre_v_post_DP",7.66823036369484e-23,"eso_high_dupi","LEANR+ORA",50.9223712719172
"707","LS_pre_post_DPL",1.70246074848504e-20,"eso_high_dupi","LEANR+ORA",45.5196271563269
"708","serum_AD_m3_v_m0_DP",1.18715438950728e-18,"eso_high_dupi","LEANR+ORA",41.2749724997416
